ID,Station,City,Domain,Total Projects,Tags,Description,Project Domain,Title
5234,Pfizer Healthcare India Pvt.Ltd,Chennai,Health Care,2,"AnyA7,A7,AnyA7,A7","Title:&nbsp;Pfizer AI Enabled Engine&nbsp;Description: Pfizer’s AI enabled engine is the core of an adaptable framework based on reasoning models, designed to serve diverse Pfizer business units in R&amp;D addressing various use cases. The core model integrates multiple layers of large language models (LLMs) with an advanced knowledge graph system. This knowledge graph dynamically interacts with Retrieval-Augmented Generation (RAG) modules, which are customized to meet the unique needs of each business unit and use case. It operates in a Mixture of Experts (MoE) framework. The reasoning model incorporates a chain-of-thought (CoT) methodology, enabling robust problem-solving capabilities across Pfizer’s ecosystem.&nbsp;Required Skills &amp; Traits:&nbsp;Expertise in large language models (LLMs)Knowledge of advanced knowledge graph systemsFamiliarity with Retrieval-Augmented Generation (RAG) modulesUnderstanding of Mixture of Experts (MoE) frameworksAbility to integrate models into customized business applications&nbsp;Expected Outcomes:&nbsp;Streamlined operations for Pfizer’s multiple business units Efficient handling of complex problem-solving scenarios through advanced reasoning modelsTailored solutions for different Pfizer departments based on specific use casesImproved adaptability and dynamic response to varying application needs&nbsp;&nbsp;Specific courses required for project execution:&nbsp;Advanced Python ProgrammingLLM GenAI,Title: SAP Automator&nbsp;Description: SAP Automator is an innovative solution designed to streamline the creation of Statistical Analysis Plans (SAPs) from clinical trial protocols. This tool aims to significantly reduce the time required to draft SAPs, which typically takes 2-4 weeks, by generating initial drafts in a few minutes. The project leverages generative AI to convert clinical trial protocols into SAPs, supporting various clinical trial categories such as interventional, clinpharm, oncology, and non-interventional trials. SAP Automator serves as an incubator for experimentation and refinement, providing insights that fuel the development of advanced document conversion tools.Required Skills &amp; Traits:Proficiency in Python for developing algorithms.Knowledge of generative AI and large language models (LLMs).Understanding of Amazon AWS and other cloud computing services.Excellent presentation skills to effectively communicate findings and insightsExpected Outcomes:Development of a reliable application that converts clinical trial protocols into SAPs in minutes.Successful automation of SAP creation for various clinical trial categories.Publication of the findings&nbsp;Specific courses required for project execution: Advanced Python ProgrammingLLM GenAI",Gen AI,"Pfizer AI Enabled Engine,SAP Automator"
5234,Pfizer Healthcare India Pvt.Ltd,Chennai,Health Care,1,B1A7,"Title: Leveraging Digital Health Technologies and Generative AI to Streamline Patient Recruitment in Clinical TrialsDescription: &nbsp;Patient recruitment for clinical trials is time-consuming and prone to errors, requiring detailed analysis of medical histories and eligibility criteria. Generative AI (Gen-AI), particularly Large Language Models (LLMs), can enhance this process by structuring patient data and trial criteria. By integrating data from various IoTs like wearables and portable devices, which provide objective health metrics (e.g., activity, glucose levels, heart rate), Gen-AI can improve recruitment efficiency, reduce costs, and create more diverse trial populations. This project explores how to leverage these technologies to optimize patient recruitment workflows.&nbsp;Required Skills &amp; Traits:Proficiency in Python for developing algorithms.Proficiency in Generative AI and Large Language Models (LLMs)Excellent presentation skills to effectively communicate findings and insightsExperience with Electronic Health Records (EHRs) and clinical narrative analysis&nbsp;Expected Outcomes:&nbsp;Improved patient recruitment processes using Gen-AI and DHT dataReduced costs and increased efficiency in recruitment workflows&nbsp;Specific courses required for project execution:&nbsp;Advanced Python ProgrammingLLM GenAI",Gen AI,Leveraging Digital Health Technologies and Generative AI to Streamline Patient Recruitment in Clinical Trials
5720,PharmSight Research and Analytics Pvt. Ltd.,Faridabad,Health Care,1,-,-,-,Details awaited
7086,Phonon Communications Pvt Ltd,Vadodara,CSIS/IT,1,"AnyA3,AnyA7,AnyA8,AnyAA,A3,A7,A8,AA","Description: Phonon’s product suite is fully cloud-deployed, requiring extensive automation for seamless delivery, implementation, and maintenance. This project focuses on developing automation scripts for deployments, server monitoring, log handling, and ensuring infrastructure-level security.Required Skills &amp; Traits: AWS, Linux, Scripting (Bash, Python), SQL, Cyber Security Fundamentals, MongoDB, Cloud Computing, Infrastructure Security.Expected Outcomes: End-to-end automation scripts for product deployment, infrastructure management, log analysis, and security monitoring.Courses to be familiar with: Operating Systems, Cloud Computing, Infrastructure Security",Cyber Security,SRE Automation
7086,Phonon Communications Pvt Ltd,Vadodara,CSIS/IT,2,"AnyA7,A7,AnyA7,A7","Project 2: AI BotsDescription: This project focuses on building a suite of AI-driven bots including Image Generation bots, Voice bots, and Chat bots. These bots will be integrated into Phonon’s CPaaS (Communication Platform as a Service) ecosystem and will cater to multiple domains such as BFSI, Aviation, and Travel.Required Skills &amp; Traits: JavaScript, Python, AI/ML Concepts, SQL,MongoDBExpected Outcomes: Fully functional AI Bots integrated with the Phonon CPaaS platform and tailored for BFSI, Aviation, and Travel use-cases.Courses to be familiar with: Artificial Intelligence, Python Programming, Database Management Systems (DBMS),Project 3: Debt Recovery Platform (BFSI Sector)Description: The BFSI segment faces increasing NPAs. This project aims to digitize the debt recovery process through a web and mobile-based application. The platform will feature communication tools, tracking dashboards, and reporting.Required Skills &amp; Traits: Flutter or Android Development, HTML &amp; CSS, SQL, API Integration Expected Outcomes: A cross-platform debt recovery application with an admin dashboard and API-enabled ecosystem based on a B2B2CR approach.Courses to be familiar with: Web Development, Mobile App Development, DBMS","Intelligent Automation,UI & UX","AI Bots,Debt Recovery Platform (BFSI Sector)"
7341,Pintel AI,Noida,CSIS/IT,1,"AnyA7,A7","Title: Product DevelopmentDescription: We are in early stages of our product development. Our interns are expected to quickly ramp up to our tech stack and codebase, and drive feature development across frontend, backend &amp; AI layers.Required Skills &amp; Traits: Computer science fundamentals, problem solving abilities.Expected Outcomes: Contributing significantly to development of the product.","Front end,Back end",Product Development
5507,Pioneer Electrocables Pvt Ltd,"Biratnagar, Morang, Nepal",Mechanical,1,Any,Details awaited,Yet to be finalized,Details awaited
5056,"Piramal Group - Tech, Bengaluru",Bengaluru,CSIS/IT,1,Any,Details awaited,Yet to be finalized,Details awaited
5757,Piramal Pharma Limited,Mumbai,Health Care,1,"A7,AnyA7","  At Piramal Pharma, there are multiple Data Science &amp; Analytics projects aimed at engaging data-driven strategies across various business functions such as Sales, Supply Chain, Finance, Ecommerce, etc. These projects use intelligent automation frameworks and advanced analytics to develop and manage performance storyboards. Within each business function, the projects are focused on process optimization, as well as utilizing modern machine learning techniques for descriptive and predictive analytics.&nbsp;   Key Skills Key skills used are Python, Advanced Excel, Cloud infra   Sample Projects Sales Forecasting, HR Attrition Prediction, Ecommerce Smart Performance Marketing leveraging ML and AI   ","Data Analytics,Data Science",Data Science & Analytics
7372,PixxelSpace India Private Limited,Bengaluru,Finance and Mgmt,1,Any,"1. Position. You will start in a full-time position as a GSS Intern, and youwill initially report to the Company’s Director(s). Your primary duties will be working onthe company’s satellite technology. By signing this letter, you confirm with the Companythat you are under no contractual or other legal obligations that would prohibit you fromperforming your duties with the Company.2. Compensation and Benefits. As consideration for the Services to beprovided by you, the Company shall pay you the amounts specified in Exhibit A hereto atthe times specified therein.3. Confidential Information and Invention Assignment Agreement. Likeall Company interns, you will be required, as a condition of your internship with theCompany, to sign the Company’s standard Proprietary Information and InventionAssignment Agreement in the form set forth as Exhibit B hereto, on or before the date youbegin the internship with the Company.4. Internship Relationship. Internship with the Company is for no specificperiod of time. Your internship with the Company will be “at will,” meaning that eitheryou or the Company may terminate your internship at any time and for any reason, with orwithout cause. Any contrary representations which may have been made to you aresuperseded by this offer. This is the full and complete agreement between you and theCompany on this term. Although your job duties, title, compensation and benefits, as wellas the Company’s personnel policies and procedures, may change from time to time, the“at will” nature of your internship may only be changed in an express written agreementsigned by you and the Company’s Director(s).5. Outside Activities. While you render services to the Company, you agreethat you will not engage in any other employment, consulting, internship or other businessactivity without the written consent of the Company. In addition, while you render servicesto the company, you will not assist any person or entity in competing with the Company,in preparing to compete with the Company or in hiring any employees or consultants ofthe Company.6. Withholding Taxes. All forms of compensation referred to in this letterare subject to applicable withholding and payroll taxes.7. Entire Agreement. This letter supersedes and replaces any priorunderstandings or agreements, whether oral, written or implied, between you and theCompany regarding the matters described in this letter.[Signature Page Follows]",Finance,"GSS Intern,"
